timestamp,route_id,latitude,longitude,weather,temperature_C,humidity_%,traffic_density,road_type,road_condition,num_lanes,speed_limit,vehicle_count,visibility_km,time_of_day,day_of_week,holiday,past_accidents,population_density,light_condition,risk_level
2023-02-06 23:00:00,836,30.1089,88.0264,Rainy,28.0,86,80,City,Fair,1,100,146,3.2,Afternoon,Thu,0,8,1823,Street Light,Medium
2023-02-07 00:00:00,931,34.6312,83.0762,Snowy,33.0,62,268,City,Good,3,40,27,5.6,Afternoon,Fri,1,4,1634,Street Light,Medium
2023-02-07 01:00:00,529,18.7267,89.1858,Rainy,31.1,30,121,Highway,Fair,4,40,185,2.8,Night,Sun,0,3,1604,Dark,Medium
2023-02-07 02:00:00,168,26.9281,74.2659,Rainy,7.3,47,289,City,Good,4,100,266,9.9,Evening,Wed,1,8,661,Dark,High
2023-02-07 03:00:00,474,26.315,78.194,Foggy,10.6,42,265,City,Poor,1,80,151,9.8,Morning,Thu,0,5,1555,Street Light,High
2023-02-07 04:00:00,773,18.9169,71.7953,Sunny,28.6,50,222,Rural,Poor,1,100,141,4.1,Evening,Sat,0,7,1626,Street Light,High
2023-02-07 05:00:00,112,19.9388,77.2015,Sunny,29.3,84,250,Rural,Good,6,80,124,0.9,Morning,Sun,0,5,1965,Dark,Medium
2023-02-07 06:00:00,156,36.5336,82.1275,Cloudy,5.8,86,89,Residential,Good,6,80,38,5.0,Night,Thu,0,7,1330,Dark,Low
2023-02-07 07:00:00,672,31.4456,91.0817,Snowy,11.0,57,55,Residential,Poor,2,80,299,9.2,Morning,Tue,0,4,1000,Dark,Medium
2023-02-07 08:00:00,859,34.5981,92.9262,Cloudy,37.3,60,26,Residential,Poor,1,60,135,6.8,Afternoon,Sat,0,9,686,Street Light,Medium
2023-02-07 09:00:00,608,9.9607,82.0203,Foggy,25.8,88,243,Highway,Good,4,80,268,1.5,Morning,Mon,0,2,531,Street Light,High
2023-02-07 10:00:00,414,30.5219,69.1628,Rainy,27.2,88,294,Highway,Fair,2,40,203,8.8,Night,Tue,0,6,1387,Street Light,Medium
2023-02-07 11:00:00,808,19.7434,90.9886,Cloudy,16.6,31,168,Highway,Fair,6,100,295,8.0,Morning,Fri,0,7,1475,Street Light,Low
2023-02-07 12:00:00,529,34.2799,77.3554,Sunny,11.2,82,219,Highway,Poor,2,40,113,4.4,Evening,Mon,0,8,1973,Street Light,Medium
2023-02-07 13:00:00,111,11.5227,73.1361,Foggy,6.0,94,247,Rural,Good,6,40,372,4.9,Night,Fri,0,5,672,Dark,Medium
2023-02-07 14:00:00,724,32.6567,80.2587,Sunny,28.5,69,33,Highway,Good,6,100,302,8.2,Afternoon,Sat,0,2,586,Dark,Low
2023-02-07 15:00:00,527,32.5604,87.378,Cloudy,43.7,46,70,Highway,Poor,3,40,311,2.9,Evening,Wed,1,1,1754,Daylight,Medium
2023-02-07 16:00:00,605,32.2635,92.6599,Cloudy,34.4,35,272,Residential,Poor,3,80,170,2.0,Evening,Fri,0,8,106,Dark,High
2023-02-07 17:00:00,719,31.6772,88.537,Sunny,41.6,56,239,Highway,Good,2,40,25,2.3,Morning,Sun,0,7,1025,Daylight,Medium
2023-02-07 18:00:00,570,21.093,77.1661,Foggy,30.0,52,71,City,Good,1,80,15,5.4,Evening,Fri,0,6,399,Street Light,Medium
2023-02-07 19:00:00,873,20.0212,85.1697,Foggy,23.8,30,163,Residential,Fair,6,80,232,4.3,Night,Sat,0,6,1796,Dark,Medium
2023-02-07 20:00:00,958,28.2139,68.9483,Foggy,39.7,53,64,Residential,Good,1,40,332,3.3,Morning,Fri,0,1,1688,Street Light,Low
2023-02-07 21:00:00,940,22.5399,83.8656,Sunny,16.0,77,149,Highway,Good,4,100,195,4.2,Morning,Mon,0,0,1819,Daylight,Low
2023-02-07 22:00:00,258,8.1728,80.8336,Sunny,37.5,75,190,Residential,Good,3,40,250,4.9,Morning,Thu,0,9,653,Dark,Medium
2023-02-07 23:00:00,786,25.668,83.0189,Foggy,16.5,31,92,City,Fair,4,60,152,6.3,Morning,Wed,0,9,444,Daylight,Medium
2023-02-08 00:00:00,275,26.9516,78.0391,Cloudy,27.2,45,27,Highway,Fair,2,80,101,1.9,Evening,Thu,1,8,995,Daylight,Medium
2023-02-08 01:00:00,138,25.6932,72.6084,Rainy,28.2,35,298,City,Fair,2,100,366,7.1,Evening,Tue,0,7,393,Dark,High
2023-02-08 02:00:00,771,28.4262,81.8983,Cloudy,6.3,45,280,Highway,Poor,6,100,53,1.0,Afternoon,Sat,0,2,622,Daylight,High
2023-02-08 03:00:00,463,9.9979,71.7982,Foggy,15.9,74,281,Rural,Poor,2,40,54,5.7,Evening,Wed,0,8,141,Street Light,High
2023-02-08 04:00:00,376,31.6825,93.6669,Snowy,19.3,88,255,Rural,Good,6,80,141,6.6,Morning,Tue,1,3,1475,Daylight,Medium
2023-02-08 05:00:00,692,17.3321,81.4069,Cloudy,13.5,77,132,Residential,Poor,4,80,254,3.6,Evening,Tue,0,7,1103,Street Light,Medium
2023-02-08 06:00:00,540,26.4723,74.056,Foggy,16.2,31,48,Rural,Fair,6,60,230,5.5,Evening,Wed,0,9,1055,Dark,Medium
2023-02-08 07:00:00,446,31.6934,81.9984,Foggy,12.2,42,116,Rural,Fair,4,60,216,1.7,Evening,Fri,0,9,1469,Street Light,Medium
2023-02-08 08:00:00,334,26.0911,76.3034,Sunny,6.2,42,98,Residential,Poor,2,40,143,3.2,Morning,Thu,0,7,407,Street Light,Medium
2023-02-08 09:00:00,626,33.3438,75.1943,Cloudy,22.1,71,182,City,Fair,4,60,82,4.7,Evening,Fri,0,3,970,Dark,Low
2023-02-08 10:00:00,418,34.0788,78.6676,Sunny,27.2,65,70,Highway,Good,1,40,335,7.0,Evening,Thu,1,5,833,Street Light,Low
2023-02-08 11:00:00,976,19.1626,88.4203,Snowy,7.7,40,40,City,Fair,1,100,384,4.4,Morning,Tue,0,5,790,Daylight,Medium
2023-02-08 12:00:00,736,18.7419,88.6572,Foggy,18.2,82,285,Highway,Fair,6,40,193,3.3,Evening,Wed,0,5,1750,Dark,Medium
2023-02-08 13:00:00,194,14.2153,92.0718,Snowy,25.8,39,248,Highway,Poor,3,80,340,3.3,Evening,Wed,0,4,1734,Dark,High
2023-02-08 14:00:00,603,14.3452,83.7167,Sunny,40.6,35,40,Residential,Good,3,100,267,2.0,Night,Tue,0,3,855,Daylight,Medium
2023-02-08 15:00:00,518,31.5426,89.0189,Cloudy,44.0,36,257,Rural,Poor,4,80,201,3.6,Evening,Sun,1,8,1879,Daylight,Medium
2023-02-08 16:00:00,642,8.0544,73.3344,Snowy,28.4,41,185,Highway,Fair,1,40,142,3.4,Night,Wed,0,9,899,Daylight,Medium
2023-02-08 17:00:00,366,22.6416,91.5461,Sunny,15.3,89,206,Rural,Poor,3,80,330,8.0,Evening,Mon,0,7,832,Daylight,Medium
2023-02-08 18:00:00,754,14.0366,90.6645,Cloudy,12.9,56,260,Rural,Poor,3,60,47,0.9,Evening,Tue,0,8,1216,Street Light,High
2023-02-08 19:00:00,952,8.7551,78.6514,Cloudy,28.0,78,34,City,Good,3,40,298,6.7,Night,Sat,0,8,1788,Street Light,Low
2023-02-08 20:00:00,229,16.1064,81.2663,Rainy,23.5,80,26,Residential,Poor,1,40,233,1.2,Night,Fri,1,4,676,Daylight,High
2023-02-08 21:00:00,844,25.5743,93.9138,Rainy,7.9,60,229,Rural,Fair,6,100,382,5.5,Evening,Sat,1,4,1034,Daylight,Medium
2023-02-08 22:00:00,681,14.3527,77.7506,Sunny,37.6,84,154,City,Good,4,40,159,9.1,Afternoon,Thu,0,7,179,Street Light,Low
2023-02-08 23:00:00,322,13.9691,74.5011,Cloudy,7.6,36,49,Highway,Fair,2,60,183,4.3,Night,Sun,0,6,1776,Daylight,Low
2023-02-09 00:00:00,348,13.9947,90.2971,Cloudy,40.1,72,232,Residential,Fair,1,60,32,9.5,Night,Wed,0,7,167,Dark,Medium
2023-02-09 01:00:00,642,36.4659,86.2714,Foggy,25.9,75,124,Rural,Fair,2,100,149,5.8,Morning,Wed,0,1,1852,Daylight,Medium
2023-02-09 02:00:00,793,9.6786,73.4033,Snowy,21.8,69,74,City,Good,1,60,26,2.3,Morning,Wed,0,1,1102,Daylight,Medium
2023-02-09 03:00:00,940,23.4312,91.7797,Foggy,34.5,51,168,Residential,Poor,1,40,97,6.0,Morning,Tue,0,6,918,Daylight,Medium
2023-02-09 04:00:00,485,15.6738,94.4232,Snowy,26.6,30,138,Highway,Poor,4,40,390,10.0,Afternoon,Sat,0,2,653,Daylight,Medium
2023-02-09 05:00:00,949,15.1371,88.5894,Sunny,10.9,78,224,Residential,Good,4,100,187,8.8,Night,Wed,0,4,1555,Street Light,Medium
2023-02-09 06:00:00,375,16.0188,87.5665,Snowy,38.4,38,242,Rural,Good,6,60,211,3.2,Night,Fri,1,5,1102,Street Light,Medium
2023-02-09 07:00:00,691,20.1536,69.7863,Foggy,31.7,74,133,City,Good,4,80,246,1.8,Evening,Fri,0,6,201,Dark,Medium
2023-02-09 08:00:00,224,27.8113,96.0218,Rainy,5.7,82,199,City,Poor,1,100,393,8.9,Morning,Sat,0,7,1954,Street Light,High
2023-02-09 09:00:00,181,18.0916,80.8687,Foggy,42.2,77,280,Highway,Fair,3,100,394,3.0,Evening,Mon,0,7,136,Street Light,High
2023-02-09 10:00:00,916,31.5636,95.5821,Rainy,32.8,64,227,Rural,Good,2,40,196,2.4,Night,Sat,0,9,506,Dark,High
2023-02-09 11:00:00,526,28.5362,71.4823,Cloudy,37.6,53,275,City,Fair,6,80,131,9.4,Afternoon,Fri,0,5,1223,Daylight,Medium
2023-02-09 12:00:00,828,36.8005,93.4813,Sunny,13.4,34,47,Highway,Good,4,60,195,3.5,Afternoon,Wed,1,3,293,Street Light,Low
2023-02-09 13:00:00,566,25.394,92.0278,Foggy,23.8,62,118,Rural,Good,2,80,163,3.6,Morning,Fri,0,4,555,Dark,Low
2023-02-09 14:00:00,191,34.6955,74.6437,Snowy,8.1,51,124,Rural,Good,1,80,77,2.9,Morning,Sat,0,6,1352,Dark,Medium
2023-02-09 15:00:00,430,12.1215,88.1733,Sunny,7.3,84,204,Rural,Poor,6,100,78,8.1,Evening,Sat,0,4,142,Street Light,Medium
2023-02-09 16:00:00,209,31.5203,88.1015,Cloudy,18.2,55,78,Rural,Fair,3,40,25,7.8,Night,Mon,0,7,1881,Dark,Low
2023-02-09 17:00:00,853,8.7701,93.7129,Sunny,36.9,43,195,Highway,Fair,2,100,33,0.8,Morning,Tue,0,0,1050,Dark,Medium
2023-02-09 18:00:00,207,14.6451,95.0132,Sunny,41.3,40,191,Residential,Good,1,100,339,9.8,Evening,Mon,0,3,1685,Daylight,Medium
2023-02-09 19:00:00,295,21.5009,73.3252,Foggy,30.5,89,21,Highway,Good,3,80,35,0.6,Morning,Mon,1,8,1495,Daylight,Medium
2023-02-09 20:00:00,993,33.9293,93.2961,Rainy,11.7,46,35,Residential,Poor,6,100,230,0.7,Night,Thu,0,4,374,Dark,High
2023-02-09 21:00:00,666,31.6074,95.7758,Snowy,35.7,61,51,City,Good,3,100,48,2.6,Evening,Thu,0,6,312,Street Light,High
2023-02-09 22:00:00,281,14.6994,78.5315,Cloudy,14.3,72,230,Residential,Fair,2,40,395,5.5,Night,Sat,1,4,758,Street Light,Low
2023-02-09 23:00:00,808,8.9158,96.0088,Foggy,36.0,67,48,Residential,Fair,2,60,305,0.7,Night,Sat,0,7,1072,Daylight,Medium
2023-02-10 00:00:00,669,29.8504,76.0416,Foggy,21.8,40,142,Rural,Fair,1,60,26,6.1,Afternoon,Wed,0,1,817,Daylight,Low
2023-02-10 01:00:00,456,21.3909,92.2209,Snowy,28.4,73,139,Highway,Good,4,80,178,6.8,Evening,Mon,0,4,1697,Daylight,Low
2023-02-10 02:00:00,172,21.9016,71.4409,Foggy,31.5,86,188,Rural,Poor,3,60,152,2.8,Morning,Sun,0,9,176,Street Light,High
2023-02-10 03:00:00,215,22.3091,75.3998,Sunny,29.5,97,204,Residential,Fair,3,80,386,0.7,Morning,Tue,0,2,423,Street Light,Medium
2023-02-10 04:00:00,144,23.1785,92.9354,Snowy,38.0,39,256,Residential,Poor,4,100,265,1.0,Afternoon,Fri,0,9,1248,Street Light,High
2023-02-10 05:00:00,963,24.1999,81.0677,Cloudy,25.1,56,146,Residential,Good,4,40,135,4.2,Evening,Thu,1,0,856,Daylight,Low
2023-02-10 06:00:00,942,9.0666,76.8386,Cloudy,8.5,61,162,Rural,Good,3,80,224,2.4,Night,Fri,0,8,1206,Dark,Medium
2023-02-10 07:00:00,750,14.9716,94.735,Snowy,26.8,79,43,Residential,Good,6,40,261,9.6,Evening,Thu,0,5,977,Daylight,Medium
2023-02-10 08:00:00,803,19.7232,75.3583,Snowy,16.5,95,226,Highway,Poor,6,80,321,4.4,Evening,Sat,0,3,291,Dark,High
2023-02-10 09:00:00,383,15.6916,69.409,Snowy,23.7,57,213,City,Poor,2,100,119,7.1,Night,Fri,0,8,1766,Daylight,High
2023-02-10 10:00:00,101,33.0278,96.8218,Cloudy,31.9,80,195,Highway,Good,1,80,368,5.1,Night,Mon,0,8,797,Dark,Medium
2023-02-10 11:00:00,984,14.7052,95.1445,Foggy,36.7,69,294,Highway,Fair,6,80,81,6.4,Evening,Wed,0,3,680,Dark,Medium
2023-02-10 12:00:00,873,15.5865,70.6215,Rainy,29.9,55,171,Rural,Good,6,80,297,6.8,Night,Sat,0,1,1546,Dark,Low
2023-02-10 13:00:00,553,27.1938,92.0533,Cloudy,37.9,68,142,Rural,Fair,6,40,229,9.8,Night,Thu,0,2,909,Dark,Low
2023-02-10 14:00:00,226,9.6314,91.108,Cloudy,17.1,84,131,Rural,Fair,6,80,155,6.6,Afternoon,Wed,0,7,441,Daylight,Low
2023-02-10 15:00:00,629,15.3971,93.8602,Cloudy,11.4,72,183,Residential,Good,6,100,126,9.7,Evening,Tue,0,0,186,Street Light,Medium
2023-02-10 16:00:00,776,18.3963,85.6901,Snowy,22.0,52,273,Rural,Good,4,100,147,5.2,Afternoon,Mon,0,0,368,Dark,Medium
2023-02-10 17:00:00,784,19.0776,75.5432,Rainy,37.1,99,111,Highway,Poor,2,80,81,3.8,Night,Sat,0,9,174,Daylight,Medium
2023-02-10 18:00:00,199,22.8068,82.7798,Foggy,40.5,99,42,Highway,Good,1,40,312,8.9,Afternoon,Fri,0,5,1742,Dark,Medium
2023-02-10 19:00:00,215,16.0786,73.3563,Sunny,30.6,92,42,Rural,Fair,4,60,228,0.9,Evening,Thu,0,0,1718,Daylight,Low
2023-02-10 20:00:00,830,16.0517,87.7323,Snowy,30.6,91,77,Residential,Good,4,60,373,9.2,Night,Wed,0,9,1270,Dark,Medium
2023-02-10 21:00:00,629,22.7892,94.4962,Foggy,27.6,47,287,Rural,Fair,3,60,84,8.8,Morning,Fri,0,9,1905,Street Light,Medium
2023-02-10 22:00:00,582,21.4704,86.2503,Cloudy,24.4,33,141,Rural,Poor,1,40,203,0.7,Night,Thu,0,9,1819,Street Light,Medium
2023-02-10 23:00:00,717,13.7558,72.2038,Snowy,40.3,40,234,Rural,Good,3,40,287,2.5,Night,Tue,0,1,1125,Street Light,High
2023-02-11 00:00:00,502,8.2261,69.5448,Snowy,40.1,51,216,Residential,Poor,4,60,195,9.6,Afternoon,Wed,1,1,1157,Street Light,High
2023-02-11 01:00:00,892,33.2597,87.5375,Cloudy,9.4,58,111,Highway,Fair,3,80,345,3.5,Evening,Wed,1,4,1865,Dark,Low
2023-02-11 02:00:00,145,16.7238,82.2293,Cloudy,37.9,88,48,Rural,Poor,6,60,211,8.4,Afternoon,Fri,0,8,1772,Daylight,Medium
2023-02-11 03:00:00,835,9.2717,76.5795,Sunny,16.6,52,65,Rural,Poor,4,100,155,7.2,Morning,Thu,0,6,1627,Daylight,Medium
2023-02-11 04:00:00,522,21.8134,69.5106,Cloudy,27.3,46,270,Rural,Poor,6,80,107,7.9,Night,Mon,0,1,739,Street Light,Medium
2023-02-11 05:00:00,119,31.5934,94.6607,Cloudy,20.0,49,238,Rural,Poor,3,60,217,2.4,Morning,Thu,0,0,1973,Dark,High
2023-02-11 06:00:00,555,10.1917,96.4219,Cloudy,18.1,32,137,Residential,Good,6,100,13,6.4,Afternoon,Sat,0,2,736,Daylight,Low
2023-02-11 07:00:00,684,22.1015,75.9443,Cloudy,23.4,85,93,Rural,Good,2,100,342,9.6,Evening,Sun,0,9,1505,Street Light,Low
2023-02-11 08:00:00,913,31.6946,82.9408,Sunny,44.7,41,98,Residential,Good,4,40,342,6.0,Night,Thu,0,7,634,Daylight,Low
2023-02-11 09:00:00,140,26.8158,70.1689,Snowy,28.0,43,234,Rural,Fair,2,60,127,9.0,Morning,Thu,0,7,595,Dark,Medium
2023-02-11 10:00:00,163,31.5312,94.8325,Snowy,22.2,77,225,City,Poor,4,80,355,1.6,Morning,Wed,0,9,1035,Daylight,High
2023-02-11 11:00:00,595,24.87,71.5321,Rainy,10.2,50,129,Residential,Fair,2,80,121,4.3,Night,Tue,0,5,1692,Street Light,Medium
2023-02-11 12:00:00,621,28.3271,95.3957,Cloudy,11.5,48,253,City,Poor,6,60,269,6.5,Morning,Tue,0,3,137,Daylight,Medium
2023-02-11 13:00:00,355,15.6273,74.0212,Rainy,31.0,32,28,City,Fair,2,40,45,8.3,Afternoon,Thu,0,8,1121,Dark,Medium
2023-02-11 14:00:00,787,18.3905,87.9512,Foggy,36.3,83,252,City,Good,6,40,314,2.7,Morning,Mon,0,4,1129,Street Light,High
2023-02-11 15:00:00,934,12.4522,93.4003,Cloudy,36.6,54,193,Rural,Poor,2,60,178,2.6,Night,Mon,0,5,476,Dark,High
